"site";"interaction_type";"rep";"metric";"value"
"Pleasance Gardens";"Pollinator";28;"link_density";NA
"Pleasance Gardens";"Pollinator";28;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";28;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";28;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";28;"nestedness";NA
"Pleasance Gardens";"Pollinator";28;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";28;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";28;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";28;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";29;"richness";NA
"Pleasance Gardens";"Pollinator";29;"connectance";NA
"Pleasance Gardens";"Pollinator";29;"link_density";NA
"Pleasance Gardens";"Pollinator";29;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";29;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";29;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";29;"nestedness";NA
"Pleasance Gardens";"Pollinator";29;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";29;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";29;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";29;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";30;"richness";NA
"Pleasance Gardens";"Pollinator";30;"connectance";NA
"Pleasance Gardens";"Pollinator";30;"link_density";NA
"Pleasance Gardens";"Pollinator";30;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";30;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";30;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";30;"nestedness";NA
"Pleasance Gardens";"Pollinator";30;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";30;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";30;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";30;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";31;"richness";NA
"Pleasance Gardens";"Pollinator";31;"connectance";NA
"Pleasance Gardens";"Pollinator";31;"link_density";NA
"Pleasance Gardens";"Pollinator";31;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";31;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";31;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";31;"nestedness";NA
"Pleasance Gardens";"Pollinator";31;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";31;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";31;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";31;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";32;"richness";NA
"Pleasance Gardens";"Pollinator";32;"connectance";NA
"Pleasance Gardens";"Pollinator";32;"link_density";NA
"Pleasance Gardens";"Pollinator";32;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";32;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";32;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";32;"nestedness";NA
"Pleasance Gardens";"Pollinator";32;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";32;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";32;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";32;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";33;"richness";NA
"Pleasance Gardens";"Pollinator";33;"connectance";NA
"Pleasance Gardens";"Pollinator";33;"link_density";NA
"Pleasance Gardens";"Pollinator";33;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";33;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";33;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";33;"nestedness";NA
"Pleasance Gardens";"Pollinator";33;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";33;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";33;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";33;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";34;"richness";NA
"Pleasance Gardens";"Pollinator";34;"connectance";NA
"Pleasance Gardens";"Pollinator";34;"link_density";NA
"Pleasance Gardens";"Pollinator";34;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";34;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";34;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";34;"nestedness";NA
"Pleasance Gardens";"Pollinator";34;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";34;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";34;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";34;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";35;"richness";NA
"Pleasance Gardens";"Pollinator";35;"connectance";NA
"Pleasance Gardens";"Pollinator";35;"link_density";NA
"Pleasance Gardens";"Pollinator";35;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";35;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";35;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";35;"nestedness";NA
"Pleasance Gardens";"Pollinator";35;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";35;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";35;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";35;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";36;"richness";NA
"Pleasance Gardens";"Pollinator";36;"connectance";NA
"Pleasance Gardens";"Pollinator";36;"link_density";NA
"Pleasance Gardens";"Pollinator";36;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";36;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";36;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";36;"nestedness";NA
"Pleasance Gardens";"Pollinator";36;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";36;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";36;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";36;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";37;"richness";NA
"Pleasance Gardens";"Pollinator";37;"connectance";NA
"Pleasance Gardens";"Pollinator";37;"link_density";NA
"Pleasance Gardens";"Pollinator";37;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";37;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";37;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";37;"nestedness";NA
"Pleasance Gardens";"Pollinator";37;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";37;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";37;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";37;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";38;"richness";NA
"Pleasance Gardens";"Pollinator";38;"connectance";NA
"Pleasance Gardens";"Pollinator";38;"link_density";NA
"Pleasance Gardens";"Pollinator";38;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";38;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";38;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";38;"nestedness";NA
"Pleasance Gardens";"Pollinator";38;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";38;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";38;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";38;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";39;"richness";NA
"Pleasance Gardens";"Pollinator";39;"connectance";NA
"Pleasance Gardens";"Pollinator";39;"link_density";NA
"Pleasance Gardens";"Pollinator";39;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";39;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";39;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";39;"nestedness";NA
"Pleasance Gardens";"Pollinator";39;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";39;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";39;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";39;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";40;"richness";NA
"Pleasance Gardens";"Pollinator";40;"connectance";NA
"Pleasance Gardens";"Pollinator";40;"link_density";NA
"Pleasance Gardens";"Pollinator";40;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";40;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";40;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";40;"nestedness";NA
"Pleasance Gardens";"Pollinator";40;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";40;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";40;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";40;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";41;"richness";NA
"Pleasance Gardens";"Pollinator";41;"connectance";NA
"Pleasance Gardens";"Pollinator";41;"link_density";NA
"Pleasance Gardens";"Pollinator";41;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";41;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";41;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";41;"nestedness";NA
"Pleasance Gardens";"Pollinator";41;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";41;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";41;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";41;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";42;"richness";NA
"Pleasance Gardens";"Pollinator";42;"connectance";NA
"Pleasance Gardens";"Pollinator";42;"link_density";NA
"Pleasance Gardens";"Pollinator";42;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";42;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";42;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";42;"nestedness";NA
"Pleasance Gardens";"Pollinator";42;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";42;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";42;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";42;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";43;"richness";NA
"Pleasance Gardens";"Pollinator";43;"connectance";NA
"Pleasance Gardens";"Pollinator";43;"link_density";NA
"Pleasance Gardens";"Pollinator";43;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";43;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";43;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";43;"nestedness";NA
"Pleasance Gardens";"Pollinator";43;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";43;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";43;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";43;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";44;"richness";NA
"Pleasance Gardens";"Pollinator";44;"connectance";NA
"Pleasance Gardens";"Pollinator";44;"link_density";NA
"Pleasance Gardens";"Pollinator";44;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";44;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";44;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";44;"nestedness";NA
"Pleasance Gardens";"Pollinator";44;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";44;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";44;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";44;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";45;"richness";NA
"Pleasance Gardens";"Pollinator";45;"connectance";NA
"Pleasance Gardens";"Pollinator";45;"link_density";NA
"Pleasance Gardens";"Pollinator";45;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";45;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";45;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";45;"nestedness";NA
"Pleasance Gardens";"Pollinator";45;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";45;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";45;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";45;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";46;"richness";NA
"Pleasance Gardens";"Pollinator";46;"connectance";NA
"Pleasance Gardens";"Pollinator";46;"link_density";NA
"Pleasance Gardens";"Pollinator";46;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";46;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";46;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";46;"nestedness";NA
"Pleasance Gardens";"Pollinator";46;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";46;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";46;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";46;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";47;"richness";NA
"Pleasance Gardens";"Pollinator";47;"connectance";NA
"Pleasance Gardens";"Pollinator";47;"link_density";NA
"Pleasance Gardens";"Pollinator";47;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";47;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";47;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";47;"nestedness";NA
"Pleasance Gardens";"Pollinator";47;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";47;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";47;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";47;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";48;"richness";NA
"Pleasance Gardens";"Pollinator";48;"connectance";NA
"Pleasance Gardens";"Pollinator";48;"link_density";NA
"Pleasance Gardens";"Pollinator";48;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";48;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";48;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";48;"nestedness";NA
"Pleasance Gardens";"Pollinator";48;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";48;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";48;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";48;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";49;"richness";NA
"Pleasance Gardens";"Pollinator";49;"connectance";NA
"Pleasance Gardens";"Pollinator";49;"link_density";NA
"Pleasance Gardens";"Pollinator";49;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";49;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";49;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";49;"nestedness";NA
"Pleasance Gardens";"Pollinator";49;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";49;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";49;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";49;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";50;"richness";NA
"Pleasance Gardens";"Pollinator";50;"connectance";NA
"Pleasance Gardens";"Pollinator";50;"link_density";NA
"Pleasance Gardens";"Pollinator";50;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";50;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";50;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";50;"nestedness";NA
"Pleasance Gardens";"Pollinator";50;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";50;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";50;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";50;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";51;"richness";NA
"Pleasance Gardens";"Pollinator";51;"connectance";NA
"Pleasance Gardens";"Pollinator";51;"link_density";NA
"Pleasance Gardens";"Pollinator";51;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";51;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";51;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";51;"nestedness";NA
"Pleasance Gardens";"Pollinator";51;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";51;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";51;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";51;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";52;"richness";NA
"Pleasance Gardens";"Pollinator";52;"connectance";NA
"Pleasance Gardens";"Pollinator";52;"link_density";NA
"Pleasance Gardens";"Pollinator";52;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";52;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";52;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";52;"nestedness";NA
"Pleasance Gardens";"Pollinator";52;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";52;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";52;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";52;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";53;"richness";NA
"Pleasance Gardens";"Pollinator";53;"connectance";NA
"Pleasance Gardens";"Pollinator";53;"link_density";NA
"Pleasance Gardens";"Pollinator";53;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";53;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";53;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";53;"nestedness";NA
"Pleasance Gardens";"Pollinator";53;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";53;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";53;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";53;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";54;"richness";NA
"Pleasance Gardens";"Pollinator";54;"connectance";NA
"Pleasance Gardens";"Pollinator";54;"link_density";NA
"Pleasance Gardens";"Pollinator";54;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";54;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";54;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";54;"nestedness";NA
"Pleasance Gardens";"Pollinator";54;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";54;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";54;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";54;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";55;"richness";NA
"Pleasance Gardens";"Pollinator";55;"connectance";NA
"Pleasance Gardens";"Pollinator";55;"link_density";NA
"Pleasance Gardens";"Pollinator";55;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";55;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";55;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";55;"nestedness";NA
"Pleasance Gardens";"Pollinator";55;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";55;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";55;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";55;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";56;"richness";NA
"Pleasance Gardens";"Pollinator";56;"connectance";NA
"Pleasance Gardens";"Pollinator";56;"link_density";NA
"Pleasance Gardens";"Pollinator";56;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";56;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";56;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";56;"nestedness";NA
"Pleasance Gardens";"Pollinator";56;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";56;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";56;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";56;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";57;"richness";NA
"Pleasance Gardens";"Pollinator";57;"connectance";NA
"Pleasance Gardens";"Pollinator";57;"link_density";NA
"Pleasance Gardens";"Pollinator";57;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";57;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";57;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";57;"nestedness";NA
"Pleasance Gardens";"Pollinator";57;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";57;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";57;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";57;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";58;"richness";NA
"Pleasance Gardens";"Pollinator";58;"connectance";NA
"Pleasance Gardens";"Pollinator";58;"link_density";NA
"Pleasance Gardens";"Pollinator";58;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";58;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";58;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";58;"nestedness";NA
"Pleasance Gardens";"Pollinator";58;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";58;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";58;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";58;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";59;"richness";NA
"Pleasance Gardens";"Pollinator";59;"connectance";NA
"Pleasance Gardens";"Pollinator";59;"link_density";NA
"Pleasance Gardens";"Pollinator";59;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";59;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";59;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";59;"nestedness";NA
"Pleasance Gardens";"Pollinator";59;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";59;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";59;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";59;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";60;"richness";NA
"Pleasance Gardens";"Pollinator";60;"connectance";NA
"Pleasance Gardens";"Pollinator";60;"link_density";NA
"Pleasance Gardens";"Pollinator";60;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";60;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";60;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";60;"nestedness";NA
"Pleasance Gardens";"Pollinator";60;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";60;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";60;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";60;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";61;"richness";NA
"Pleasance Gardens";"Pollinator";61;"connectance";NA
"Pleasance Gardens";"Pollinator";61;"link_density";NA
"Pleasance Gardens";"Pollinator";61;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";61;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";61;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";61;"nestedness";NA
"Pleasance Gardens";"Pollinator";61;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";61;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";61;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";61;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";62;"richness";NA
"Pleasance Gardens";"Pollinator";62;"connectance";NA
"Pleasance Gardens";"Pollinator";62;"link_density";NA
"Pleasance Gardens";"Pollinator";62;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";62;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";62;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";62;"nestedness";NA
"Pleasance Gardens";"Pollinator";62;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";62;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";62;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";62;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";63;"richness";NA
"Pleasance Gardens";"Pollinator";63;"connectance";NA
"Pleasance Gardens";"Pollinator";63;"link_density";NA
"Pleasance Gardens";"Pollinator";63;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";63;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";63;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";63;"nestedness";NA
"Pleasance Gardens";"Pollinator";63;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";63;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";63;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";63;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";64;"richness";NA
"Pleasance Gardens";"Pollinator";64;"connectance";NA
"Pleasance Gardens";"Pollinator";64;"link_density";NA
"Pleasance Gardens";"Pollinator";64;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";64;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";64;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";64;"nestedness";NA
"Pleasance Gardens";"Pollinator";64;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";64;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";64;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";64;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";65;"richness";NA
"Pleasance Gardens";"Pollinator";65;"connectance";NA
"Pleasance Gardens";"Pollinator";65;"link_density";NA
"Pleasance Gardens";"Pollinator";65;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";65;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";65;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";65;"nestedness";NA
"Pleasance Gardens";"Pollinator";65;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";65;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";65;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";65;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";66;"richness";NA
"Pleasance Gardens";"Pollinator";66;"connectance";NA
"Pleasance Gardens";"Pollinator";66;"link_density";NA
"Pleasance Gardens";"Pollinator";66;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";66;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";66;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";66;"nestedness";NA
"Pleasance Gardens";"Pollinator";66;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";66;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";66;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";66;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";67;"richness";NA
"Pleasance Gardens";"Pollinator";67;"connectance";NA
"Pleasance Gardens";"Pollinator";67;"link_density";NA
"Pleasance Gardens";"Pollinator";67;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";67;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";67;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";67;"nestedness";NA
"Pleasance Gardens";"Pollinator";67;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";67;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";67;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";67;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";68;"richness";NA
"Pleasance Gardens";"Pollinator";68;"connectance";NA
"Pleasance Gardens";"Pollinator";68;"link_density";NA
"Pleasance Gardens";"Pollinator";68;"degree_heterogeneity";NA
"Pleasance Gardens";"Pollinator";68;"modularity_eigen";NA
"Pleasance Gardens";"Pollinator";68;"modularity_betweenness";NA
"Pleasance Gardens";"Pollinator";68;"nestedness";NA
"Pleasance Gardens";"Pollinator";68;"centrality_degree";NA
"Pleasance Gardens";"Pollinator";68;"centrality_betweenness";NA
"Pleasance Gardens";"Pollinator";68;"centrality_eigen";NA
"Pleasance Gardens";"Pollinator";68;"interaction_overlap";NA
"Pleasance Gardens";"Pollinator";69;"richness";NA
"Pleasance Gardens";"Pollinator";69;"connectance";NA
"Pleasance Gardens";"Pollinator";69;"link_density";NA
"Pleasance Gardens";"Pollinator";69;"degree_heterogeneity";NA
